0.942113 0.886931 0.736251 0.734870 0.644142 1.000000 0.000000 (0 , 0)  Correct
0.583927 0.126456 0.378343 0.644346 0.567859 0.000000 1.000000 (0 , 1)  Wrong  
0.030165 0.085766 0.349770 0.806455 0.759711 1.000000 0.000000 (0 , 0)  Correct
0.719342 0.885894 0.754905 0.228520 0.094839 0.000000 1.000000 (1 , 1)  Correct
0.765383 0.684078 0.307082 0.549539 0.716092 1.000000 0.000000 (0 , 0)  Correct
0.372263 0.552366 0.311869 0.506500 0.159357 1.000000 0.000000 (0 , 0)  Correct
0.790431 0.259745 0.235460 0.797253 0.368084 0.000000 1.000000 (0 , 1)  Wrong  
0.505168 0.739612 0.437167 0.674648 0.861236 1.000000 0.000000 (0 , 0)  Correct
0.679629 0.688429 0.347181 0.799376 1.067513 1.000000 0.000000 (0 , 0)  Correct
0.565882 0.669375 0.648134 0.611695 0.197523 1.000000 0.000000 (0 , 0)  Correct
0.669244 0.370471 0.564562 0.489929 0.717998 0.000000 1.000000 (1 , 1)  Correct
0.718929 0.555216 0.027574 0.578142 0.821517 1.000000 0.000000 (0 , 0)  Correct
0.615801 0.984865 0.372558 0.823758 0.346625 1.000000 0.000000 (0 , 0)  Correct
0.499949 0.489048 0.079944 0.743652 0.508169 1.000000 0.000000 (0 , 0)  Correct
0.441934 0.619302 0.464954 0.318008 0.599940 0.000000 1.000000 (0 , 1)  Wrong  
0.916255 0.696578 0.171900 0.940365 0.202243 1.000000 0.000000 (0 , 0)  Correct
0.588175 0.892508 0.049542 0.986952 0.379976 1.000000 0.000000 (0 , 0)  Correct
0.506063 0.015502 0.405254 0.257730 0.694593 0.000000 1.000000 (1 , 1)  Correct
0.579615 0.873886 0.010523 0.804429 0.119669 1.000000 0.000000 (0 , 0)  Correct
0.936087 0.264564 0.958312 0.694520 1.046991 0.000000 1.000000 (1 , 1)  Correct
0.893418 0.844397 0.748897 0.096152 0.065183 0.000000 1.000000 (1 , 1)  Correct
0.137031 0.520715 0.564236 0.878185 0.317858 1.000000 0.000000 (0 , 0)  Correct
0.560921 0.505783 0.696053 0.717939 0.845674 1.000000 0.000000 (0 , 0)  Correct
0.472099 0.450272 0.893023 0.822991 0.855848 1.000000 0.000000 (0 , 0)  Correct
0.307835 0.227107 0.988682 0.566921 0.457464 0.000000 1.000000 (1 , 1)  Correct
0.965968 0.977455 0.357208 0.905417 0.219996 1.000000 0.000000 (0 , 0)  Correct
0.231923 0.131633 0.296335 0.631876 0.024402 0.000000 1.000000 (0 , 1)  Wrong  
0.030437 0.436096 0.049809 0.794045 0.737253 1.000000 0.000000 (0 , 0)  Correct
0.294706 0.993418 0.542286 0.843671 0.711076 1.000000 0.000000 (0 , 0)  Correct
0.513914 0.339176 0.527384 0.928995 1.113124 1.000000 0.000000 (0 , 0)  Correct
0.618157 0.659325 0.180161 0.663875 0.545929 1.000000 0.000000 (0 , 0)  Correct
0.332934 0.391845 0.139357 0.166213 0.042502 0.000000 1.000000 (1 , 1)  Correct
0.387347 0.541077 0.216386 0.577659 0.598176 1.000000 0.000000 (0 , 0)  Correct
0.189228 0.026870 0.951528 0.477419 0.197258 1.000000 0.000000 (0 , 0)  Correct
0.769731 0.270124 0.440751 0.962328 0.645542 1.000000 0.000000 (0 , 0)  Correct
0.051726 0.183816 0.809501 0.104841 0.148034 0.000000 1.000000 (1 , 1)  Correct
0.520098 0.158994 0.508034 0.686339 0.491170 0.000000 1.000000 (0 , 1)  Wrong  
0.997396 0.436341 0.015251 0.225108 0.637633 0.000000 1.000000 (1 , 1)  Correct
0.327209 0.091301 0.994735 0.632941 0.649477 1.000000 0.000000 (1 , 0)  Wrong  
0.811801 0.197382 0.150569 0.207791 0.160265 0.000000 1.000000 (1 , 1)  Correct
0.937784 0.155723 0.311079 0.238382 0.229781 0.000000 1.000000 (1 , 1)  Correct
0.111673 0.101396 0.537321 0.526114 0.897879 0.000000 1.000000 (0 , 1)  Wrong  
0.191258 0.516334 0.212985 0.723901 0.544875 1.000000 0.000000 (0 , 0)  Correct
0.653821 0.506727 0.112143 0.353182 0.137697 0.000000 1.000000 (1 , 1)  Correct
0.460850 0.204133 0.168176 0.401187 0.731742 0.000000 1.000000 (1 , 1)  Correct
0.523016 0.551362 0.794052 0.890325 0.506792 1.000000 0.000000 (0 , 0)  Correct
0.182105 0.532048 0.185415 0.273035 0.817298 0.000000 1.000000 (1 , 1)  Correct
0.124569 0.215081 0.002466 0.546932 0.458374 0.000000 1.000000 (1 , 1)  Correct
0.819059 0.340428 0.145645 0.946106 0.233905 1.000000 0.000000 (0 , 0)  Correct
0.393345 0.961070 0.343443 0.208696 0.652977 0.000000 1.000000 (1 , 1)  Correct
0.388863 0.701229 0.777502 0.566815 0.578088 1.000000 0.000000 (0 , 0)  Correct
0.687265 0.800472 0.951536 0.047958 0.150974 0.000000 1.000000 (1 , 1)  Correct
0.694284 0.647630 0.888452 0.211612 0.096153 1.000000 0.000000 (1 , 0)  Wrong  
0.429464 0.107386 0.168730 0.658605 0.568362 1.000000 0.000000 (0 , 0)  Correct
0.622620 0.863428 0.120699 0.261186 0.158073 0.000000 1.000000 (1 , 1)  Correct
0.020374 0.690877 0.024188 0.039147 0.386456 0.000000 1.000000 (1 , 1)  Correct
0.191924 0.755293 0.090994 0.479649 0.017039 1.000000 0.000000 (0 , 0)  Correct
0.156942 0.345918 0.759825 0.021891 0.019547 0.000000 1.000000 (1 , 1)  Correct
0.873699 0.803950 0.183413 0.760254 1.032333 1.000000 0.000000 (0 , 0)  Correct
0.116084 0.003620 0.253507 0.538412 0.512819 1.000000 0.000000 (0 , 0)  Correct
0.916672 0.184614 0.804645 0.238781 0.500096 0.000000 1.000000 (1 , 1)  Correct
0.523981 0.572390 0.616533 0.864945 0.610594 1.000000 0.000000 (0 , 0)  Correct
0.286520 0.831594 0.620506 0.046985 0.470949 0.000000 1.000000 (1 , 1)  Correct
0.052305 0.883041 0.492665 0.511065 0.472909 1.000000 0.000000 (0 , 0)  Correct
0.544156 0.339077 0.927229 0.897885 0.897408 1.000000 0.000000 (0 , 0)  Correct
0.226716 0.708875 0.255796 0.867559 0.401476 1.000000 0.000000 (0 , 0)  Correct
0.984329 0.260744 0.551439 0.711857 0.414269 0.000000 1.000000 (1 , 1)  Correct
0.270423 0.207209 0.013493 0.326962 0.154012 0.000000 1.000000 (1 , 1)  Correct
0.119866 0.812309 0.418863 0.533462 0.281099 1.000000 0.000000 (0 , 0)  Correct
0.820534 0.227794 0.687261 0.450196 0.922621 0.000000 1.000000 (1 , 1)  Correct
0.249652 0.376468 0.641487 0.084137 0.240478 0.000000 1.000000 (1 , 1)  Correct
0.079046 0.735350 0.855661 0.340854 0.453011 1.000000 0.000000 (0 , 0)  Correct
0.463444 0.719631 0.213278 0.937737 0.561318 1.000000 0.000000 (0 , 0)  Correct
0.579970 0.480543 0.774075 0.025664 0.163548 0.000000 1.000000 (1 , 1)  Correct
0.509818 0.033246 0.191211 0.936462 0.212255 1.000000 0.000000 (0 , 0)  Correct
0.752477 0.905214 0.503487 0.095198 0.583459 0.000000 1.000000 (1 , 1)  Correct
0.066991 0.259237 0.097627 0.206829 0.002008 0.000000 1.000000 (1 , 1)  Correct
