0.257637 0.698260 0.375501 0.451314 0.238547 1.000000 0.000000 (0 , 0)  Correct
0.812699 0.608505 0.166248 0.628898 0.270022 1.000000 0.000000 (0 , 0)  Correct
0.068254 0.232948 0.082490 0.966278 0.319994 1.000000 0.000000 (0 , 0)  Correct
0.813818 0.410242 0.217745 0.476026 0.386639 0.000000 1.000000 (1 , 1)  Correct
0.071012 0.504288 0.720658 0.159468 0.754958 0.000000 1.000000 (1 , 1)  Correct
0.692682 0.886202 0.425655 0.199009 0.439438 0.000000 1.000000 (1 , 1)  Correct
0.766465 0.604438 0.096952 0.608096 0.434880 1.000000 0.000000 (0 , 0)  Correct
0.260932 0.626450 0.401770 0.223954 0.541902 0.000000 1.000000 (1 , 1)  Correct
0.562954 0.033117 0.949886 0.157475 0.054677 0.000000 1.000000 (1 , 1)  Correct
0.884732 0.829583 0.972581 0.407388 0.790925 1.000000 0.000000 (0 , 0)  Correct
0.360900 0.575680 0.227082 0.730392 0.564660 1.000000 0.000000 (0 , 0)  Correct
0.128177 0.855129 0.773481 0.233604 0.190476 0.000000 1.000000 (1 , 1)  Correct
0.187994 0.656263 0.438474 0.602422 0.181096 1.000000 0.000000 (0 , 0)  Correct
0.860638 0.834073 0.201253 0.744226 0.161005 1.000000 0.000000 (0 , 0)  Correct
0.113044 0.679671 0.297517 0.505131 0.094686 1.000000 0.000000 (0 , 0)  Correct
0.121356 0.057621 0.451556 0.810981 0.997579 1.000000 0.000000 (0 , 0)  Correct
0.400110 0.612353 0.764289 0.516519 0.019278 1.000000 0.000000 (0 , 0)  Correct
0.182693 0.449080 0.987317 0.033304 0.685551 0.000000 1.000000 (1 , 1)  Correct
0.898613 0.751019 0.484641 0.886423 0.701994 1.000000 0.000000 (0 , 0)  Correct
0.242066 0.154769 0.450290 0.756401 0.908731 1.000000 0.000000 (0 , 0)  Correct
0.700529 0.535986 0.551295 0.465222 0.757694 1.000000 0.000000 (0 , 0)  Correct
0.104338 0.833672 0.521068 0.274374 0.453441 1.000000 0.000000 (1 , 0)  Wrong  
0.340689 0.628080 0.125523 0.884746 0.230043 1.000000 0.000000 (0 , 0)  Correct
