0.333333 0.166667 0.474576 0.416667 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.083333 0.583333 0.067797 0.083333 1.000000 0.000000 0.000000 (0 , 0)  Correct
0.583333 0.500000 0.728814 0.916667 0.000000 0.000000 1.000000 (2 , 2)  Correct
0.416667 0.291667 0.491525 0.458333 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.833333 0.375000 0.898305 0.708333 0.000000 0.000000 1.000000 (2 , 2)  Correct
0.555556 0.125000 0.576271 0.500000 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.416667 0.833333 0.033898 0.041667 1.000000 0.000000 0.000000 (0 , 0)  Correct
0.222222 0.541667 0.118644 0.166667 1.000000 0.000000 0.000000 (0 , 0)  Correct
0.611111 0.500000 0.694915 0.791667 0.000000 0.000000 1.000000 (2 , 2)  Correct
0.222222 0.750000 0.152542 0.125000 1.000000 0.000000 0.000000 (0 , 0)  Correct
0.166667 0.458333 0.084746 0.000000 1.000000 0.000000 0.000000 (0 , 0)  Correct
0.555556 0.333333 0.694915 0.583333 0.000000 0.000000 1.000000 (1 , 2)  Wrong  
0.555556 0.208333 0.661017 0.583333 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.305556 0.583333 0.118644 0.041667 1.000000 0.000000 0.000000 (0 , 0)  Correct
0.138889 0.583333 0.152542 0.041667 1.000000 0.000000 0.000000 (0 , 0)  Correct
0.500000 0.375000 0.627119 0.541667 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.166667 0.458333 0.084746 0.000000 1.000000 0.000000 0.000000 (0 , 0)  Correct
0.861111 0.333333 0.864407 0.750000 0.000000 0.000000 1.000000 (2 , 2)  Correct
0.388889 0.250000 0.423729 0.375000 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.166667 0.458333 0.084746 0.000000 1.000000 0.000000 0.000000 (0 , 0)  Correct
0.472222 0.583333 0.593220 0.625000 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.333333 0.625000 0.050847 0.041667 1.000000 0.000000 0.000000 (0 , 0)  Correct
0.500000 0.333333 0.627119 0.458333 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.166667 0.416667 0.067797 0.041667 1.000000 0.000000 0.000000 (0 , 0)  Correct
0.666667 0.541667 0.796610 0.833333 0.000000 0.000000 1.000000 (2 , 2)  Correct
0.361111 0.333333 0.661017 0.791667 0.000000 0.000000 1.000000 (2 , 2)  Correct
0.666667 0.458333 0.627119 0.583333 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.333333 0.208333 0.508475 0.500000 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.444444 0.416667 0.694915 0.708333 0.000000 0.000000 1.000000 (2 , 2)  Correct
0.333333 0.916667 0.067797 0.041667 1.000000 0.000000 0.000000 (0 , 0)  Correct
0.388889 0.333333 0.593220 0.500000 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.555556 0.541667 0.847458 1.000000 0.000000 0.000000 1.000000 (2 , 2)  Correct
0.611111 0.416667 0.762712 0.708333 0.000000 0.000000 1.000000 (2 , 2)  Correct
0.388889 0.333333 0.525424 0.500000 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.611111 0.416667 0.813559 0.875000 0.000000 0.000000 1.000000 (2 , 2)  Correct
0.444444 0.416667 0.542373 0.583333 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.638889 0.416667 0.576271 0.541667 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.777778 0.416667 0.830508 0.833333 0.000000 0.000000 1.000000 (2 , 2)  Correct
0.611111 0.416667 0.711864 0.791667 0.000000 0.000000 1.000000 (2 , 2)  Correct
0.305556 0.791667 0.118644 0.125000 1.000000 0.000000 0.000000 (0 , 0)  Correct
0.555556 0.375000 0.779661 0.708333 0.000000 0.000000 1.000000 (2 , 2)  Correct
0.666667 0.416667 0.677966 0.666667 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.083333 0.500000 0.067797 0.041667 1.000000 0.000000 0.000000 (0 , 0)  Correct
0.416667 0.291667 0.694915 0.750000 0.000000 0.000000 1.000000 (2 , 2)  Correct
0.361111 0.416667 0.593220 0.583333 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.527778 0.375000 0.559322 0.500000 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.000000 0.416667 0.016949 0.000000 1.000000 0.000000 0.000000 (0 , 0)  Correct
0.611111 0.333333 0.610169 0.583333 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.361111 0.208333 0.491525 0.416667 0.000000 1.000000 0.000000 (1 , 1)  Correct
0.138889 0.583333 0.101695 0.041667 1.000000 0.000000 0.000000 (0 , 0)  Correct
